ticker,filed,form,fp,fy,revenue,net_income,eps_diluted,ocf,net_margin,ocf_margin,current_ratio,cash_to_lt_debt,roe
AC.PA,2024-04-29,AR,FY,2023,5056000000.0,633000000.0,2.509024,669000000.0,0.1252,0.1323,0.98,0.68,0.1284
AC.PA,2025-04-30,AR,FY,2024,5606000000.0,610000000.0,2.33,733000000.0,0.1088,0.1308,1.05,0.49,0.1212
AC.PA,2026-04-30,AR,FY,2025,5639000000.0,449000000.0,1.61,810000000.0,0.0796,0.1436,1.05,0.39,0.1048
AI.PA,2023-04-30,AR,FY,2022,29934000000.0,2758800000.0,4.790909,5810100000.0,0.0922,0.1941,0.93,0.17,0.1162
AI.PA,2024-04-29,AR,FY,2023,27607600000.0,3078000000.0,5.33,6263000000.0,0.1115,0.2269,0.87,0.19,0.1266
AI.PA,2025-04-30,AR,FY,2024,27057800000.0,3306100000.0,5.72,6322200000.0,0.1222,0.2337,0.88,0.23,0.1231
AI.PA,2026-04-30,AR,FY,2025,26940200000.0,3517900000.0,6.08,6518400000.0,0.1306,0.242,1.17,0.36,0.1342
AIR.PA,2023-04-30,AR,FY,2022,58763000000.0,4247000000.0,5.39,6288000000.0,0.0723,0.107,1.2,1.73,0.328
AIR.PA,2024-04-29,AR,FY,2023,65446000000.0,3789000000.0,4.8,6255000000.0,0.0579,0.0956,1.19,1.87,0.2141
AIR.PA,2025-04-30,AR,FY,2024,69230000000.0,4232000000.0,5.35,7402000000.0,0.0611,0.1069,1.15,1.73,0.2159
AIR.PA,2026-04-30,AR,FY,2025,73420000000.0,5221000000.0,6.6,7995000000.0,0.0711,0.1089,1.16,2.02,0.2
MT.AS,2023-04-30,AR,FY,2022,79844000000.0,9302000000.0,10.18,10203000000.0,0.1165,0.1278,1.66,1.13,0.175
MT.AS,2024-04-29,AR,FY,2023,68275000000.0,919000000.0,1.09,7645000000.0,0.0135,0.112,1.53,1.03,0.017
MT.AS,2025-04-30,AR,FY,2024,62441000000.0,1339000000.0,1.69,4852000000.0,0.0214,0.0777,1.35,0.8,0.0272
MT.AS,2026-04-30,AR,FY,2025,61352000000.0,3152000000.0,4.11,4808000000.0,0.0514,0.0784,1.36,0.56,0.0579
CS.PA,2023-04-30,AR,FY,2022,81461000000.0,5061000000.0,2.12,8705000000.0,0.0621,0.1069,,0.42,0.1098
CS.PA,2024-04-29,AR,FY,2023,97671000000.0,7189000000.0,3.31,3936000000.0,0.0736,0.0403,,0.42,0.145
CS.PA,2025-04-30,AR,FY,2024,103262000000.0,7886000000.0,3.625134,12467000000.0,0.0764,0.1207,,0.3,0.1579
CS.PA,2026-04-30,AR,FY,2025,105925000000.0,9797000000.0,4.766533,22352000000.0,0.0925,0.211,,0.37,0.2077
BNP.PA,2023-04-30,AR,FY,2022,57477000000.0,9848000000.0,7.52,-52837000000.0,0.1713,-0.9193,,,0.0812
BNP.PA,2024-04-29,AR,FY,2023,59735000000.0,10975000000.0,8.58,-34241000000.0,0.1837,-0.5732,,,0.0887
BNP.PA,2025-04-30,AR,FY,2024,65870000000.0,11688000000.0,9.57,-97376000000.0,0.1774,-1.4783,,,0.0912
BNP.PA,2026-04-30,AR,FY,2025,68804000000.0,12225000000.0,10.29,46571000000.0,0.1777,0.6769,,,0.0974
EN.PA,2023-04-30,AR,FY,2022,44398000000.0,973000000.0,2.55,2978000000.0,0.0219,0.0671,0.99,0.5,0.0797
EN.PA,2024-04-29,AR,FY,2023,56017000000.0,1040000000.0,2.77,5344000000.0,0.0186,0.0954,0.95,0.52,0.0838
EN.PA,2025-04-30,AR,FY,2024,56752000000.0,1058000000.0,2.8,5378000000.0,0.0186,0.0948,0.92,0.53,0.0833
EN.PA,2026-04-30,AR,FY,2025,56877000000.0,1138000000.0,2.99,5472000000.0,0.02,0.0962,0.93,0.78,0.0873
CAP.PA,2023-04-30,AR,FY,2022,21995000000.0,1547000000.0,8.79,2517000000.0,0.0703,0.1144,1.28,0.67,0.159
CAP.PA,2024-04-29,AR,FY,2023,22522000000.0,1663000000.0,9.37,2525000000.0,0.0738,0.1121,1.34,0.7,0.1591
CAP.PA,2025-04-30,AR,FY,2024,22096000000.0,1671000000.0,9.47,2526000000.0,0.0756,0.1143,1.21,0.65,0.1419
CAP.PA,2026-04-30,AR,FY,2025,22465000000.0,1601000000.0,9.13,2482000000.0,0.0713,0.1105,1.21,0.38,0.1374
CA.PA,2023-04-30,AR,FY,2022,83088000000.0,1348000000.0,1.8,4219000000.0,0.0162,0.0508,0.89,0.75,0.121
CA.PA,2024-04-29,AR,FY,2023,84910000000.0,1659000000.0,2.31,4650000000.0,0.0195,0.0548,0.93,0.87,0.1438
CA.PA,2025-04-30,AR,FY,2024,83453000000.0,723000000.0,1.07,4200000000.0,0.0087,0.0503,0.88,0.86,0.0668
CA.PA,2026-04-30,AR,FY,2025,84024000000.0,319000000.0,0.47,3948000000.0,0.0038,0.047,0.87,0.88,0.0291
ACA.PA,2023-04-30,AR,FY,2022,20646000000.0,5306000000.0,1.637,1463000000.0,0.257,0.0709,,,0.0798
ACA.PA,2024-04-29,AR,FY,2023,23454000000.0,6348000000.0,1.943,-36512000000.0,0.2707,-1.5567,,,0.0893
ACA.PA,2025-04-30,AR,FY,2024,25328000000.0,7087000000.0,2.109,-15909000000.0,0.2798,-0.6281,,,0.0949
ACA.PA,2026-04-30,AR,FY,2025,26261000000.0,7074000000.0,2.891972,19012000000.0,0.2694,0.724,,,0.0911
BN.PA,2023-04-30,AR,FY,2022,27661000000.0,959000000.0,1.48,2964000000.0,0.0347,0.1072,1.0,0.1,0.0535
BN.PA,2024-04-29,AR,FY,2023,27619000000.0,881000000.0,1.36,3442000000.0,0.0319,0.1246,0.92,0.24,0.0545
BN.PA,2025-04-30,AR,FY,2024,27376000000.0,2021000000.0,3.13,3831000000.0,0.0738,0.1399,0.93,0.16,0.1136
BN.PA,2026-04-30,AR,FY,2025,27283000000.0,1825000000.0,2.82,3779000000.0,0.0669,0.1385,0.9,0.22,0.1079
DSY.PA,2023-04-30,AR,FY,2022,5665200000.0,931500000.0,0.7,1525200000.0,0.1644,0.2692,1.68,1.01,0.1274
DSY.PA,2024-04-29,AR,FY,2023,5951400000.0,1050900000.0,0.79,1565200000.0,0.1766,0.263,1.62,1.75,0.1341
DSY.PA,2025-04-30,AR,FY,2024,6213600000.0,1200200000.0,0.9,1659800000.0,0.1932,0.2671,1.87,1.93,0.1324
DSY.PA,2026-04-30,AR,FY,2025,6235700000.0,1196000000.0,0.9,1629800000.0,0.1918,0.2614,1.6,3.6,0.136
EDEN.PA,2023-04-30,AR,FY,2022,2031000000.0,386000000.0,1.46,1013000000.0,0.1901,0.4988,0.99,0.54,-0.5376
EDEN.PA,2024-04-29,AR,FY,2023,2514000000.0,267000000.0,1.072479,1052000000.0,0.1062,0.4185,0.92,0.38,-0.3932
EDEN.PA,2025-04-30,AR,FY,2024,2856000000.0,507000000.0,2.11195,1029000000.0,0.1775,0.3603,0.85,0.45,-0.5584
EDEN.PA,2026-04-30,AR,FY,2025,2961000000.0,521000000.0,2.12,1270000000.0,0.176,0.4289,0.84,0.56,-0.5651
ENGI.PA,2023-04-30,AR,FY,2022,93864000000.0,216000000.0,0.06,8586000000.0,0.0023,0.0915,1.11,0.61,0.0063
ENGI.PA,2024-04-29,AR,FY,2023,82566000000.0,2208000000.0,0.87,13117000000.0,0.0267,0.1589,0.99,0.47,0.0735
ENGI.PA,2025-04-30,AR,FY,2024,73812000000.0,4106000000.0,1.65,13144000000.0,0.0556,0.1781,1.09,0.43,0.1188
ENGI.PA,2026-04-30,AR,FY,2025,71944000000.0,3827000000.0,,-1476000000.0,0.0532,-0.0205,1.08,0.36,0.1161
EL.PA,2023-04-30,AR,FY,2022,24494000000.0,2152000000.0,4.83,4783000000.0,0.0879,0.1953,1.1,0.22,0.0575
EL.PA,2024-04-29,AR,FY,2023,25395000000.0,2289000000.0,5.08,4861000000.0,0.0901,0.1914,1.15,0.33,0.0599
EL.PA,2025-04-30,AR,FY,2024,26508000000.0,2359000000.0,5.13,4874000000.0,0.089,0.1839,1.11,0.32,0.0584
EL.PA,2026-04-30,AR,FY,2025,28491000000.0,2315000000.0,4.98,5291000000.0,0.0813,0.1857,1.1,0.44,0.0595
ERF.PA,2023-04-30,AR,FY,2022,6712100000.0,610200000.0,3.07,1136300000.0,0.0909,0.1693,1.31,0.18,0.1276
ERF.PA,2024-04-29,AR,FY,2023,6514600000.0,310200000.0,1.57,1017900000.0,0.0476,0.1562,1.45,0.42,0.0611
ERF.PA,2025-04-30,AR,FY,2024,6951000000.0,406400000.0,2.09,1318900000.0,0.0585,0.1897,1.16,0.23,0.0761
ERF.PA,2026-04-30,AR,FY,2025,7296100000.0,474800000.0,2.55,1398900000.0,0.0651,0.1917,1.09,0.23,0.1045
RMS.PA,2023-04-30,AR,FY,2022,11601000000.0,3367000000.0,32.09,4184000000.0,0.2902,0.3607,3.94,263.57,0.2706
RMS.PA,2024-04-29,AR,FY,2023,13427000000.0,4311000000.0,41.12,4328000000.0,0.3211,0.3223,4.4,212.5,0.2836
RMS.PA,2025-04-30,AR,FY,2024,15170000000.0,4603000000.0,43.87,5139000000.0,0.3034,0.3388,4.26,190.85,0.2657
RMS.PA,2026-04-30,AR,FY,2025,16001000000.0,4524000000.0,,5374000000.0,0.2827,0.3359,4.99,359.97,0.2401
KER.PA,2023-04-30,AR,FY,2022,20351000000.0,3614000000.0,29.31,4278000000.0,0.1776,0.2102,1.37,1.18,0.2582
KER.PA,2024-04-29,AR,FY,2023,19566000000.0,2983000000.0,24.37,4459000000.0,0.1525,0.2279,1.38,0.42,0.1961
KER.PA,2025-04-30,AR,FY,2024,16874000000.0,1133000000.0,9.24,4709000000.0,0.0671,0.2791,1.22,0.34,0.076
KER.PA,2026-04-30,AR,FY,2025,14675000000.0,72000000.0,,3100000000.0,0.0049,0.2112,1.99,0.43,0.0049
LR.PA,2023-04-30,AR,FY,2022,8339400000.0,999500000.0,3.726,1236200000.0,0.1199,0.1482,2.04,0.61,0.1506
LR.PA,2024-04-29,AR,FY,2023,8416900000.0,1148500000.0,4.304,1836400000.0,0.1365,0.2182,1.98,0.72,0.1708
LR.PA,2025-04-30,AR,FY,2024,8648900000.0,1166400000.0,4.423,1523300000.0,0.1349,0.1761,1.93,0.47,0.1549
LR.PA,2026-04-30,AR,FY,2025,9480600000.0,1244600000.0,4.705,1576800000.0,0.1313,0.1663,1.93,0.42,0.1706
OR.PA,2023-04-30,AR,FY,2022,38260600000.0,5706600000.0,10.61,6278300000.0,0.1492,0.1641,1.02,0.87,0.21
OR.PA,2024-04-29,AR,FY,2023,41182500000.0,6184000000.0,11.52,7604600000.0,0.1502,0.1847,1.1,0.9,0.2127
OR.PA,2025-04-30,AR,FY,2024,43486800000.0,6408700000.0,11.95,8286000000.0,0.1474,0.1905,1.13,0.78,0.1934
OR.PA,2026-04-30,AR,FY,2025,44052000000.0,6127200000.0,11.44,8656900000.0,0.1391,0.1965,1.44,1.22,0.1753
MC.PA,2023-04-30,AR,FY,2022,79183000000.0,14084000000.0,28.03,17835000000.0,0.1779,0.2252,1.26,0.7,0.2556
MC.PA,2024-04-29,AR,FY,2023,86153000000.0,15174000000.0,30.33,18403000000.0,0.1761,0.2136,1.32,0.69,0.2487
MC.PA,2025-04-30,AR,FY,2024,84682000000.0,12550000000.0,25.12,18925000000.0,0.1482,0.2235,1.41,0.8,0.1859
MC.PA,2026-04-30,AR,FY,2025,80807000000.0,10878000000.0,,18875000000.0,0.1346,0.2336,1.58,0.71,0.1612
ML.PA,2023-04-30,AR,FY,2022,28590000000.0,2001000000.0,2.79,1931000000.0,0.07,0.0675,1.67,0.55,0.1169
ML.PA,2024-04-29,AR,FY,2023,28343000000.0,1983000000.0,2.77,5287000000.0,0.07,0.1865,1.77,0.5,0.1104
ML.PA,2025-04-30,AR,FY,2024,27193000000.0,1884000000.0,2.65,4336000000.0,0.0693,0.1595,1.76,0.76,0.1012
ML.PA,2026-04-30,AR,FY,2025,25992000000.0,1665000000.0,2.33,3819000000.0,0.0641,0.1469,1.9,0.73,0.0921
ORA.PA,2023-04-30,AR,FY,2022,39128000000.0,2146000000.0,0.73,11235000000.0,0.0548,0.2871,0.92,0.19,0.0675
ORA.PA,2024-04-29,AR,FY,2023,39677000000.0,2440000000.0,0.85,12054000000.0,0.0615,0.3038,0.83,,0.0767
ORA.PA,2025-04-30,AR,FY,2024,40259000000.0,2350000000.0,0.82,10195000000.0,0.0584,0.2532,0.92,,0.074
ORA.PA,2026-04-30,AR,FY,2025,40397000000.0,538000000.0,0.14,10780000000.0,0.0133,0.2669,1.11,,0.0181
RI.PA,2022-10-28,AR,FY,2022,10701000000.0,1996000000.0,7.69,2294000000.0,0.1865,0.2144,1.95,0.27,0.1252
RI.PA,2023-10-28,AR,FY,2023,12137000000.0,2262000000.0,8.81,2033000000.0,0.1864,0.1675,1.73,0.16,0.1439
RI.PA,2024-10-28,AR,FY,2024,11598000000.0,1476000000.0,5.83,1727000000.0,0.1273,0.1489,1.86,0.24,0.0937
RI.PA,2025-10-28,AR,FY,2025,10959000000.0,1626000000.0,6.45,1788000000.0,0.1484,0.1632,1.92,0.18,0.1069
PUB.PA,2023-04-30,AR,FY,2022,14196000000.0,1222000000.0,4.82,2417000000.0,0.0861,0.1703,0.94,1.54,0.1268
PUB.PA,2024-04-29,AR,FY,2023,14802000000.0,1312000000.0,5.17,2048000000.0,0.0886,0.1384,0.94,1.73,0.134
PUB.PA,2025-04-30,AR,FY,2024,16030000000.0,1660000000.0,6.55,2301000000.0,0.1036,0.1435,0.91,1.98,0.1501
PUB.PA,2026-04-30,AR,FY,2025,17399000000.0,1653000000.0,6.52,2943000000.0,0.095,0.1691,0.97,1.31,0.1582
RNO.PA,2023-04-30,AR,FY,2022,46328000000.0,-354000000.0,-1.3,3613000000.0,-0.0076,0.078,1.12,2.09,-0.0122
RNO.PA,2024-04-29,AR,FY,2023,52376000000.0,2198000000.0,7.99,4462000000.0,0.042,0.0852,1.11,2.47,0.0739
RNO.PA,2025-04-30,AR,FY,2024,56232000000.0,752000000.0,2.593977,7161000000.0,0.0134,0.1273,1.05,3.39,0.0248
RNO.PA,2026-04-30,AR,FY,2025,57922000000.0,-10931000000.0,-39.99,2339000000.0,-0.1887,0.0404,1.03,4.24,-0.5258
SAF.PA,2023-04-30,AR,FY,2022,19523000000.0,-2459000000.0,-5.76,3545000000.0,-0.126,0.1816,0.91,1.29,-0.2362
SAF.PA,2024-04-29,AR,FY,2023,23651000000.0,3444000000.0,4.7,4270000000.0,0.1456,0.1805,0.95,1.48,0.2975
SAF.PA,2025-04-30,AR,FY,2024,27716000000.0,-667000000.0,-1.6,4733000000.0,-0.0241,0.1708,0.84,1.84,-0.0655
SAF.PA,2026-04-30,AR,FY,2025,31189000000.0,7177000000.0,,5721000000.0,0.2301,0.1834,0.93,3.27,0.4837
SGO.PA,2023-04-30,AR,FY,2022,51197000000.0,3003000000.0,5.8,5711000000.0,0.0587,0.1115,1.24,0.7,0.1322
SGO.PA,2024-04-29,AR,FY,2023,47944000000.0,2669000000.0,5.23,6035000000.0,0.0557,0.1259,1.34,0.82,0.1147
SGO.PA,2025-04-30,AR,FY,2024,46571000000.0,2844000000.0,5.64,5569000000.0,0.0611,0.1196,1.35,0.67,0.1131
SGO.PA,2026-04-30,AR,FY,2025,46483000000.0,2883000000.0,5.78,5638000000.0,0.062,0.1213,1.27,0.63,0.1175
SAN.PA,2023-04-30,AR,FY,2022,40561000000.0,8371000000.0,5.37,10526000000.0,0.2064,0.2595,1.42,0.86,0.1119
SAN.PA,2024-04-29,AR,FY,2023,41618000000.0,5400000000.0,4.31,10258000000.0,0.1298,0.2465,1.27,0.61,0.0729
SAN.PA,2025-04-30,AR,FY,2024,44286000000.0,5560000000.0,4.59,9081000000.0,0.1255,0.2051,1.46,0.63,0.0717
SAN.PA,2026-04-30,AR,FY,2025,46716000000.0,7813000000.0,6.4,10750000000.0,0.1672,0.2301,1.09,0.54,0.1095
SU.PA,2023-04-30,AR,FY,2022,34176000000.0,3477000000.0,6.15,4354000000.0,0.1017,0.1274,0.91,0.54,0.1367
SU.PA,2024-04-29,AR,FY,2023,35902000000.0,4003000000.0,7.07,5907000000.0,0.1115,0.1645,1.22,0.41,0.1513
SU.PA,2025-04-30,AR,FY,2024,38153000000.0,4269000000.0,7.61001,5580000000.0,0.1119,0.1463,1.23,0.63,0.14
SU.PA,2026-04-30,AR,FY,2025,40152000000.0,4163000000.0,7.33,6131000000.0,0.1037,0.1527,1.19,0.31,0.172
GLE.PA,2023-04-30,AR,FY,2022,36096000000.0,1825000000.0,1.5,39081000000.0,0.0506,1.0827,,,0.0273
GLE.PA,2024-04-29,AR,FY,2023,44359000000.0,2493000000.0,2.17,37423000000.0,0.0562,0.8436,,,0.0378
GLE.PA,2025-04-30,AR,FY,2024,52509000000.0,4200000000.0,4.38,-10098000000.0,0.08,-0.1923,,,0.0598
GLE.PA,2026-04-30,AR,FY,2025,52597000000.0,6002000000.0,6.8,-19648000000.0,0.1141,-0.3736,,,0.0856
STLAP.PA,2023-04-30,AR,FY,2022,179592000000.0,16799000000.0,5.31,19959000000.0,0.0935,0.1111,1.27,2.6,0.2333
STLAP.PA,2024-04-29,AR,FY,2023,189544000000.0,18596000000.0,5.94,17954000000.0,0.0981,0.0947,1.24,2.35,0.2276
STLAP.PA,2025-04-30,AR,FY,2024,156878000000.0,5473000000.0,1.84,1535000000.0,0.0349,0.0098,1.09,1.46,0.067
STLAP.PA,2026-04-30,AR,FY,2025,153508000000.0,-22368000000.0,-7.75,-4650000000.0,-0.1457,-0.0303,1.02,1.0,-0.4177
STMPA.PA,2023-04-30,AR,FY,2022,16128000000.0,3960000000.0,4.74,5202000000.0,0.2455,0.3225,2.56,1.28,0.312
STMPA.PA,2024-04-29,AR,FY,2023,17286000000.0,4211000000.0,4.46,5992000000.0,0.2436,0.3466,3.17,1.19,0.2517
STMPA.PA,2025-04-30,AR,FY,2024,13269000000.0,1557000000.0,1.66,2965000000.0,0.1173,0.2235,3.11,1.16,0.0892
STMPA.PA,2026-04-30,AR,FY,2025,11800000000.0,166000000.0,0.18,2152000000.0,0.0141,0.1824,3.36,1.55,0.0093
TEP.PA,2023-04-30,AR,FY,2022,8154000000.0,643000000.0,10.77,1294000000.0,0.0789,0.1587,1.27,0.4,0.1752
TEP.PA,2024-04-29,AR,FY,2023,8345000000.0,592000000.0,10.01,1375000000.0,0.0709,0.1648,1.3,0.23,0.1404
TEP.PA,2025-04-30,AR,FY,2024,10279800000.0,523000000.0,8.71,1813000000.0,0.0509,0.1764,1.12,0.35,0.1148
TEP.PA,2026-04-30,AR,FY,2025,10209400000.0,497000000.0,8.4,1614000000.0,0.0487,0.1581,1.18,0.31,0.1213
HO.PA,2023-04-30,AR,FY,2022,17568800000.0,1120600000.0,5.28,3025400000.0,0.0638,0.1722,1.01,,0.1562
HO.PA,2024-04-29,AR,FY,2023,18428400000.0,1023400000.0,4.89,1511400000.0,0.0555,0.082,0.89,,0.1498
HO.PA,2025-04-30,AR,FY,2024,20576600000.0,1419500000.0,6.89,2637800000.0,0.069,0.1282,0.83,,0.1889
HO.PA,2026-04-30,AR,FY,2025,22136400000.0,1674500000.0,8.13,3321800000.0,0.0756,0.1501,0.84,,0.2101
TTE.PA,2023-04-30,AR,FY,2022,263310000000.0,20526000000.0,7.85,47367000000.0,0.078,0.1799,1.15,0.8,0.1837
TTE.PA,2024-04-29,AR,FY,2023,218945000000.0,21384000000.0,8.67,40679000000.0,0.0977,0.1858,1.12,0.71,0.1832
TTE.PA,2025-04-30,AR,FY,2024,195610000000.0,15758000000.0,6.69,30854000000.0,0.0806,0.1577,1.1,0.63,0.1337
TTE.PA,2026-04-30,AR,FY,2025,182344000000.0,13127000000.0,5.78,27343000000.0,0.072,0.15,0.97,0.5,0.1143
VIE.PA,2023-04-30,AR,FY,2022,42886000000.0,716000000.0,1.0,4148000000.0,0.0167,0.0967,0.98,0.51,0.0584
VIE.PA,2024-04-29,AR,FY,2023,45351000000.0,937000000.0,1.19,5005000000.0,0.0207,0.1104,0.93,0.52,0.0761
VIE.PA,2025-04-30,AR,FY,2024,44692000000.0,1098000000.0,,5038000000.0,0.0246,0.1127,0.91,0.59,0.085
VIE.PA,2026-04-30,AR,FY,2025,44396000000.0,1217000000.0,1.54,5153000000.0,0.0274,0.1161,0.86,0.45,0.1121
DG.PA,2023-04-30,AR,FY,2022,62514000000.0,4259000000.0,7.47,9387000000.0,0.0681,0.1502,0.86,0.53,0.1642
DG.PA,2024-04-29,AR,FY,2023,69885000000.0,4702000000.0,8.18,10540000000.0,0.0673,0.1508,0.91,0.6,0.1673
DG.PA,2025-04-30,AR,FY,2024,72768000000.0,4863000000.0,8.43,11714000000.0,0.0668,0.161,0.85,0.52,0.1624
DG.PA,2026-04-30,AR,FY,2025,75702000000.0,4903000000.0,8.65,11886000000.0,0.0648,0.157,0.85,0.58,0.1594
VIV.PA,2023-04-30,AR,FY,2022,9595000000.0,-1010000000.0,-0.98,748000000.0,-0.1053,0.078,1.11,0.65,-0.0582
VIV.PA,2024-04-29,AR,FY,2023,312000000.0,405000000.0,0.4,951000000.0,1.2981,3.0481,0.76,0.97,0.0237
VIV.PA,2025-04-30,AR,FY,2024,297000000.0,-6004000000.0,-5.96,1840000000.0,-20.2155,6.1953,0.24,0.02,-1.3075
VIV.PA,2026-04-30,AR,FY,2025,307000000.0,20000000.0,0.02,-65000000.0,0.0651,-0.2117,0.16,,0.0043
WLN.PA,2023-04-30,AR,FY,2022,4364100000.0,299200000.0,1.05,1069900000.0,0.0686,0.2452,1.11,0.53,0.0319
WLN.PA,2024-04-29,AR,FY,2023,4610400000.0,-817300000.0,-2.9,791800000.0,-0.1773,0.1717,1.05,0.75,-0.0953
WLN.PA,2025-04-30,AR,FY,2024,4163100000.0,-297000000.0,-1.05,603100000.0,-0.0713,0.1449,1.05,0.76,-0.036
WLN.PA,2026-04-30,AR,FY,2025,4029900000.0,-5156500000.0,-18.41,454600000.0,-1.2796,0.1128,1.1,0.42,-1.5859
